municipio,municipio_chave,mes,indice_2026,base_icms,repasse_calculado,fundeb_calculado,liquido_calculado,repasse_sefaz,fundeb_sefaz,repasse_liquido_sefaz,diferenca,erro_absoluto,erro_percentual
POTIRETAMA,POTIRETAMA,Fevereiro,0.2616522,1670684530.04,1092845.7069773301,218569.14139546605,874276.5655818642,1092844.79,218568.14,874276.65,-0.9169773301109672,0.9169773301109672,8.390737079059206e-05
POTIRETAMA,POTIRETAMA,Março,0.2616522,1678479898.09,1097944.8949775607,219588.97899551215,878355.9159820486,1097944.26,219587.78,878356.48,-0.6349775607232004,0.6349775607232004,5.783331484634753e-05
POTIRETAMA,POTIRETAMA,Abril,0.2616522,1853353143.2,1212334.8182379876,242466.96364759753,969867.8545903901,1212333.57,242465.01,969868.56,-1.2482379875145853,1.2482379875145853,0.00010296159558747394
POTIRETAMA,POTIRETAMA,Maio,0.2616522,1854938665.46,1213371.9567066827,242674.39134133654,970697.5653653461,1213371.0,242672.63,970698.37,-0.9567066826857626,0.9567066826857626,7.884700414677477e-05
POTIRETAMA,POTIRETAMA,Junho,0.2616522,1934205596.72,1265222.874085252,253044.5748170504,1012178.2992682016,1215560.66,243110.77,972449.89,-49662.214085252024,49662.214085252024,4.085539761154497
QUITERIANOPOLIS,QUITERIANOPOLIS,Janeiro,0.2560579,1923303904.52,1231192.8971329792,246238.57942659585,984954.3177063834,1231191.94,246237.33,984954.61,-0.9571329792961478,0.9571329792961478,7.774035454586779e-05
QUITERIANOPOLIS,QUITERIANOPOLIS,Fevereiro,0.2560579,1670684530.04,1069479.9308113232,213895.98616226466,855583.9446490586,1069478.98,213894.74,855584.24,-0.9508113232441247,0.9508113232441247,8.890416184188348e-05
QUITERIANOPOLIS,QUITERIANOPOLIS,Março,0.2560579,1678479898.09,1074470.0947428485,214894.01894856972,859576.0757942789,1074469.22,214892.17,859577.05,-0.874742848565802,0.874742848565802,8.14116246685784e-05
QUITERIANOPOLIS,QUITERIANOPOLIS,Abril,0.2560579,1853353143.2,1186414.2845154782,237282.85690309564,949131.4276123826,1186412.77,237280.72,949132.05,-1.5145154781639576,1.5145154781639576,0.00012765502162994736
QUITERIANOPOLIS,QUITERIANOPOLIS,Maio,0.2560579,1854938665.46,1187429.2482662252,237485.84965324507,949943.3986129803,1187428.59,237484.49,949944.1,-0.6582662251312286,0.6582662251312286,5.5436278920253094e-05
QUITERIANOPOLIS,QUITERIANOPOLIS,Junho,0.2560579,1934205596.72,1238171.5581609253,247634.31163218507,990537.2465287403,1254712.3,250940.64,1003771.66,16540.741839074763,16540.741839074763,1.318289606236805
QUIXADA,QUIXADA,Janeiro,0.512784,1923303904.52,2465598.673438459,493119.73468769185,1972478.9387507674,2465597.86,493117.93,1972479.93,-0.8134384592995048,0.8134384592995048,3.29915300664442e-05
QUIXADA,QUIXADA,Fevereiro,0.512784,1670684530.04,2141750.740130078,428350.1480260156,1713400.5921040624,2141750.17,428348.56,1713401.61,-0.5701300781220198,0.5701300781220198,2.6619821775105535e-05
QUIXADA,QUIXADA,Março,0.512784,1678479898.09,2151744.090155456,430348.81803109124,1721395.272124365,2151742.14,430347.09,1721395.05,-1.950155456084758,1.950155456084758,9.063146646766688e-05
QUIXADA,QUIXADA,Abril,0.512784,1853353143.2,2375924.595456672,475184.9190913344,1900739.6763653376,2375924.33,475183.66,1900740.67,-0.2654566718265414,0.2654566718265414,1.1172774674458652e-05
QUIXADA,QUIXADA,Maio,0.512784,1854938665.46,2377957.1715731015,475591.43431462033,1902365.7372584813,2377956.41,475591.03,1902365.38,-0.7615731013938785,0.7615731013938785,3.20263692888247e-05
QUIXADA,QUIXADA,Junho,0.512784,1934205596.72,2479574.206771171,495914.84135423426,1983659.365416937,2631584.42,526315.92,2105268.5,152010.21322882874,152010.21322882874,5.776376090143776
QUIXELO,QUIXELO,Janeiro,0.2137614,1923303904.52,1027820.3381391538,205564.06762783078,822256.2705113231,1027819.86,205562.71,822257.15,-0.4781391537981108,0.4781391537981108,4.6519742651996506e-05
QUIXELO,QUIXELO,Fevereiro,0.2137614,1670684530.04,892819.660249231,178563.93204984622,714255.7281993849,892818.89,178562.92,714255.97,-0.7702492310199887,0.7702492310199887,8.627161002608141e-05
QUIXELO,QUIXELO,Março,0.2137614,1678479898.09,896985.5322189393,179397.10644378787,717588.4257751515,896985.21,179395.65,717589.56,-0.3222189393127337,0.3222189393127337,3.592243614727312e-05
QUIXELO,QUIXELO,Abril,0.2137614,1853353143.2,990438.4064620812,198087.68129241627,792350.7251696651,990437.63,198085.76,792351.87,-0.7764620812376961,0.7764620812376961,7.839585832756537e-05
QUIXELO,QUIXELO,Maio,0.2137614,1854938665.46,991285.715107153,198257.14302143062,793028.5720857225,991284.89,198255.49,793029.4,-0.8251071530394256,0.8251071530394256,8.323612730941815e-05
QUIXELO,QUIXELO,Junho,0.2137614,1934205596.72,1033646.2406067565,206729.24812135132,826916.9924854053,1058790.34,211756.56,847033.78,25144.099393243552,25144.099393243552,2.374794937517427
QUIXERAMOBIM,QUIXERAMOBIM,Janeiro,0.752755,1923303904.52,3619441.576617381,723888.3153234762,2895553.261293905,3619440.81,723887.04,2895553.77,-0.7666173810139298,0.7666173810139298,2.118054752811194e-05
QUIXERAMOBIM,QUIXERAMOBIM,Fevereiro,0.752755,1670684530.04,3144040.33352565,628808.06670513,2515232.26682052,3144039.7,628807.42,2515232.28,-0.6335256500169635,0.6335256500169635,2.015005249510569e-05
QUIXERAMOBIM,QUIXERAMOBIM,Março,0.752755,1678479898.09,3158710.339216844,631742.0678433689,2526968.2713734754,3158709.81,631741.48,2526968.33,-0.5292168441228569,0.5292168441228569,1.675420902697158e-05
QUIXERAMOBIM,QUIXERAMOBIM,Abril,0.752755,1853353143.2,3487802.1132737896,697560.422654758,2790241.690619032,3487801.19,697559.21,2790241.98,-0.9232737896963954,0.9232737896963954,2.6471514269320933e-05
QUIXERAMOBIM,QUIXERAMOBIM,Maio,0.752755,1854938665.46,3490785.8877958553,698157.1775591711,2792628.7102366844,3490785.62,698156.25,2792629.37,-0.26779585517942905,0.26779585517942905,7.671506770428057e-06
QUIXERAMOBIM,QUIXERAMOBIM,Junho,0.752755,1934205596.72,3639957.3348974087,727991.4669794817,2911965.867917927,3698002.13,739599.5,2958402.63,58044.79510259116,58044.79510259116,1.5696257887929115
QUIXERE,QUIXERE,Janeiro,0.74657,1923303904.52,3589702.489993741,717940.4979987482,2871761.991994993,3589702.5,717939.16,2871763.34,0.010006259195506573,0.010006259195506573,2.787489825551441e-07
QUIXERE,QUIXERE,Fevereiro,0.74657,1670684530.04,3118207.3739799066,623641.4747959813,2494565.8991839252,3118207.14,623640.99,2494566.15,-0.23397990642115474,0.23397990642115474,7.503667842321557e-06
QUIXERE,QUIXERE,Março,0.74657,1678479898.09,3132756.843792628,626551.3687585256,2506205.4750341023,3132756.02,626549.92,2506206.1,-0.8237926280125976,0.8237926280125976,2.6296099113795574e-05
QUIXERE,QUIXERE,Abril,0.74657,1853353143.2,3459144.64029706,691828.928059412,2767315.712237648,3459143.65,691827.47,2767316.18,-0.9902970599941909,0.9902970599941909,2.8628387837960733e-05
QUIXERE,QUIXERE,Maio,0.74657,1854938665.46,3462103.8986811806,692420.7797362362,2769683.118944945,3462103.15,692419.69,2769683.46,-0.7486811806447804,0.7486811806447804,2.1625039700067297e-05
QUIXERE,QUIXERE,Junho,0.74657,1934205596.72,3610049.680858126,722009.9361716253,2888039.744686501,3446642.51,689327.74,2757314.77,-163407.17085812613,163407.17085812613,4.741053659728875
REDENCAO,REDENCAO,Janeiro,0.2311699,1923303904.52,1111524.9281937447,222304.98563874897,889219.9425549959,1111524.55,222303.58,889220.97,-0.3781937446910888,0.3781937446910888,3.4024776572959073e-05
REDENCAO,REDENCAO,Fevereiro,0.2311699,1670684530.04,965529.9393522345,193105.9878704469,772423.9514817876,965529.19,193104.74,772424.45,-0.7493522345321253,0.7493522345321253,7.761052097576929e-05
REDENCAO,REDENCAO,Março,0.2311699,1678479898.09,970035.0754836886,194007.01509673774,776028.060386951,970034.06,194005.43,776028.63,-1.0154836885631084,1.0154836885631084,0.0001046853641987693
REDENCAO,REDENCAO,Abril,0.2311699,1853353143.2,1071098.6519455742,214219.73038911485,856878.9215564594,1071097.95,214218.37,856879.58,-0.7019455742556602,0.7019455742556602,6.55351430983189e-05
REDENCAO,REDENCAO,Maio,0.2311699,1854938665.46,1072014.964501304,214402.99290026084,857611.9716010434,1072013.94,214401.45,857612.49,-1.024501304142177,1.024501304142177,9.556790876638948e-05
REDENCAO,REDENCAO,Junho,0.2311699,1934205596.72,1117825.2859330068,223565.05718660136,894260.2287464055,1171059.23,234210.28,936848.95,53233.944066993194,53233.944066993194,4.545794329036046
RERIUTABA,RERIUTABA,Janeiro,0.2519644,1923303904.52,1211510.2858000975,242302.05716001953,969208.2286400781,1211509.03,242300.16,969208.87,-1.255800097482279,1.255800097482279,0.00010365585946002227
RERIUTABA,RERIUTABA,Fevereiro,0.2519644,1670684530.04,1052382.5630020264,210476.5126004053,841906.0504016211,1052381.88,210475.35,841906.53,-0.6830020265188068,0.6830020265188068,6.490058784733227e-05
RERIUTABA,RERIUTABA,Março,0.2519644,1678479898.09,1057292.9510857698,211458.59021715398,845834.3608686159,1057291.71,211456.85,845834.86,-1.2410857698414475,1.2410857698414475,0.00011738347686859737
RERIUTABA,RERIUTABA,Abril,0.2519644,1853353143.2,1167447.531786255,233489.50635725103,933958.0254290041,1167446.87,233487.89,933958.98,-0.6617862549610436,0.6617862549610436,5.668662720052036e-05
RERIUTABA,RERIUTABA,Maio,0.2519644,1854938665.46,1168446.269698574,233689.2539397148,934757.0157588592,1168444.77,233687.61,934757.16,-1.499698573956266,1.499698573956266,0.00012834997532286152
RERIUTABA,RERIUTABA,Junho,0.2519644,1934205596.72,1218377.3816354917,243675.47632709835,974701.9053083934,1233445.72,246687.58,986758.14,15068.338364508236,15068.338364508236,1.2216458430378465
RUSSAS,RUSSAS,Janeiro,0.5405789,1923303904.52,2599243.7726778165,519848.7545355633,2079395.0181422532,2599243.6,519847.06,2079396.54,-0.1726778163574636,0.1726778163574636,6.6433871899295465e-06
RUSSAS,RUSSAS,Fevereiro,0.5405789,1670684530.04,2257842.0137401,451568.40274802,1806273.61099208,2257841.13,451567.12,1806274.01,-0.8837401000782847,0.8837401000782847,3.914093371477757e-05
RUSSAS,RUSSAS,Março,0.5405789,1678479898.09,2268377.0424540103,453675.4084908021,1814701.6339632084,2268376.26,453673.92,1814702.34,-0.7824540105648339,0.7824540105648339,3.449401337698861e-05
RUSSAS,RUSSAS,Abril,0.5405789,1853353143.2,2504709.008656496,500941.80173129926,2003767.206925197,2504708.86,500940.37,2003768.49,-0.14865649631246924,0.14865649631246924,5.9350808665430785e-06
RUSSAS,RUSSAS,Maio,0.5405789,1854938665.46,2506851.7583545865,501370.35167091736,2005481.4066836694,2506850.81,501369.07,2005481.74,-0.9483545864932239,0.9483545864932239,3.7830515589925506e-05
RUSSAS,RUSSAS,Junho,0.5405789,1934205596.72,2613976.8346218527,522795.3669243706,2091181.4676974823,2715843.79,543167.13,2172676.66,101866.95537814731,101866.95537814731,3.7508400060869223
SABOEIRO,SABOEIRO,Janeiro,0.1493456,1923303904.52,718092.4390072053,143618.48780144108,574473.9512057643,718091.24,143616.62,574474.62,-1.1990072053158656,1.1990072053158656,0.00016697142905069634
SABOEIRO,SABOEIRO,Fevereiro,0.1493456,1670684530.04,623773.4588738546,124754.69177477092,499018.7670990837,623772.91,124753.02,499019.89,-0.5488738545682281,0.5488738545682281,8.799257642789074e-05
SABOEIRO,SABOEIRO,Março,0.1493456,1678479898.09,626683.9686704747,125336.79373409494,501347.1749363798,626683.11,125334.49,501348.62,-0.8586704747285694,0.8586704747285694,0.00013701828899275256
SABOEIRO,SABOEIRO,Abril,0.1493456,1853353143.2,691975.3429577248,138395.06859154496,553580.2743661798,691973.77,138393.01,553580.76,-1.5729577247984707,1.5729577247984707,0.00022731464587139925
SABOEIRO,SABOEIRO,Maio,0.1493456,1854938665.46,692567.3198908075,138513.4639781615,554053.855912646,692566.55,138511.59,554054.96,-0.7698908074526116,0.7698908074526116,0.0001111648847973688
SABOEIRO,SABOEIRO,Junho,0.1493456,1934205596.72,722162.7384137661,144432.54768275324,577730.190731013,753363.8,150670.99,602692.81,31201.061586233904,31201.061586233904,4.14156634367538
SALITRE,SALITRE,Janeiro,0.2248172,1923303904.52,1080979.4964081345,216195.89928162692,864783.5971265077,1080978.4,216194.05,864784.35,-1.0964081345591694,1.0964081345591694,0.00010142738601984734
SALITRE,SALITRE,Fevereiro,0.2248172,1670684530.04,938996.5453172717,187799.30906345436,751197.2362538174,938995.88,187797.93,751197.95,-0.6653172717196867,0.6653172717196867,7.085412043764098e-05
SALITRE,SALITRE,Março,0.2248172,1678479898.09,943377.8773621978,188675.57547243958,754702.3018897583,943376.68,188673.71,754702.97,-1.1973621977958828,1.1973621977958828,0.0001269230227098557
SALITRE,SALITRE,Abril,0.2248172,1853353143.2,1041664.1606635577,208332.83213271154,833331.3285308462,1041663.0,208330.94,833332.06,-1.160663557704538,1.160663557704538,0.00011142409375244568
SALITRE,SALITRE,Maio,0.2248172,1854938665.46,1042555.2923511348,208511.05847022697,834044.2338809079,1042554.27,208509.59,834044.68,-1.0223511348012835,1.0223511348012835,9.806215026113541e-05
SALITRE,SALITRE,Junho,0.2248172,1934205596.72,1087106.716197299,217421.34323945982,869685.3729578393,1108755.68,221748.95,887006.73,21648.963802700862,21648.963802700862,1.9525459209102642
SANTA QUITERIA,SANTA QUITERIA,Janeiro,0.3918336,1923303904.52,1884037.7320053196,376807.5464010639,1507230.1856042556,1884037.57,376805.94,1507231.63,-0.16200531949289143,0.16200531949289143,8.598836990967831e-06
SANTA QUITERIA,SANTA QUITERIA,Fevereiro,0.3918336,1670684530.04,1636575.8346747032,327315.1669349407,1309260.6677397627,1636575.09,327313.46,1309261.63,-0.7446747031062841,0.7446747031062841,4.550201867647173e-05
SANTA QUITERIA,SANTA QUITERIA,Março,0.3918336,1678479898.09,1644212.0524905943,328842.4104981189,1315369.6419924756,1644211.12,328840.87,1315370.25,-0.9324905942194164,0.9324905942194164,5.671355599513378e-05
SANTA QUITERIA,SANTA QUITERIA,Abril,0.3918336,1853353143.2,1815515.0854284286,363103.01708568574,1452412.068342743,1815513.97,363101.85,1452412.12,-1.115428428631276,1.115428428631276,6.143871361294322e-05
SANTA QUITERIA,SANTA QUITERIA,Maio,0.3918336,1854938665.46,1817068.2376659685,363413.6475331937,1453654.5901327748,1817067.57,363412.1,1453655.47,-0.6676659684162587,0.6676659684162587,3.67441464169799e-05
SANTA QUITERIA,SANTA QUITERIA,Junho,0.3918336,1934205596.72,1894716.8552573645,378943.3710514729,1515773.4842058916,1907540.83,381507.13,1526033.7,12823.974742635619,12823.974742635619,0.6722778637789693
SANTANA DO ACARAU,SANTANA DO ACARAU,Janeiro,0.2427172,1923303904.52,1167047.3461354044,233409.4692270809,933637.8769083236,1167046.23,233407.39,933638.84,-1.116135404445231,1.116135404445231,9.563763420453626e-05
SANTANA DO ACARAU,SANTANA DO ACARAU,Fevereiro,0.2427172,1670684530.04,1013759.6780365617,202751.93560731236,811007.7424292495,1013758.93,202750.78,811008.15,-0.748036561650224,0.748036561650224,7.378840664320697e-05
SANTANA DO ACARAU,SANTANA DO ACARAU,Março,0.2427172,1678479898.09,1018489.8528017253,203697.97056034507,814791.8822413803,1018488.8,203696.14,814792.66,-1.0528017252217978,1.0528017252217978,0.00010336900368681499
SANTANA DO ACARAU,SANTANA DO ACARAU,Abril,0.2427172,1853353143.2,1124601.7138217576,224920.34276435152,899681.3710574061,1124600.57,224918.64,899681.93,-1.1438217575196177,1.1438217575196177,0.00010170915683597934
SANTANA DO ACARAU,SANTANA DO ACARAU,Maio,0.2427172,1854938665.46,1125563.7976304698,225112.75952609396,900451.0381043758,1125562.9,225111.27,900451.63,-0.8976304698735476,0.8976304698735476,7.974947200849883e-05
SANTANA DO ACARAU,SANTANA DO ACARAU,Junho,0.2427172,1934205596.72,1173662.416650519,234732.4833301038,938929.9333204152,1188839.67,237766.61,951073.06,15177.253349480918,15177.253349480918,1.2766442551064028
SANTANA DO CARIRI,SANTANA DO CARIRI,Janeiro,0.1829257,1923303904.52,879554.2826176353,175910.85652352707,703643.4260941083,879553.04,175909.08,703643.96,-1.242617635289207,1.242617635289207,0.0001412783060006486
SANTANA DO CARIRI,SANTANA DO CARIRI,Fevereiro,0.1829257,1670684530.04,764027.842841845,152805.568568369,611222.274273476,764027.55,152804.29,611223.26,-0.2928418449591845,0.2928418449591845,3.832870227771034e-05
SANTANA DO CARIRI,SANTANA DO CARIRI,Março,0.1829257,1678479898.09,767592.7757351047,153518.55514702093,614074.2205880837,767590.87,153516.32,614074.55,-1.9057351046940312,1.9057351046940312,0.00024827485307296984
SANTANA DO CARIRI,SANTANA DO CARIRI,Abril,0.1829257,1853353143.2,847564.8026676506,169512.96053353013,678051.8421341205,847563.33,169511.27,678052.06,-1.4726676506688818,1.4726676506688818,0.0001737531106576876
SANTANA DO CARIRI,SANTANA DO CARIRI,Maio,0.1829257,1854938665.46,848289.8845908408,169657.97691816816,678631.9076726726,848289.14,169655.82,678633.32,-0.744590840768069,0.744590840768069,8.777559509580295e-05
SANTANA DO CARIRI,SANTANA DO CARIRI,Junho,0.1829257,1934205596.72,884539.7818098093,176907.95636196187,707631.8254478475,1005606.17,201119.33,804486.84,121066.38819019077,121066.38819019077,12.039145323679822
SAO BENEDITO,SAO BENEDITO,Janeiro,0.3141672,1923303904.52,1510597.5060802894,302119.50121605786,1208478.0048642315,1510596.97,302118.27,1208478.7,-0.5360802893992513,0.5360802893992513,3.5487975948955556e-05
SAO BENEDITO,SAO BENEDITO,Fevereiro,0.3141672,1670684530.04,1312185.7022149567,262437.14044299134,1049748.5617719654,1312184.95,262435.93,1049749.02,-0.7522149567957968,0.7522149567957968,5.7325376029941266e-05
SAO BENEDITO,SAO BENEDITO,Março,0.3141672,1678479898.09,1318308.3245980516,263661.6649196103,1054646.6596784412,1318307.54,263659.53,1054648.01,-0.7845980515703559,0.7845980515703559,5.951555519210304e-05
SAO BENEDITO,SAO BENEDITO,Abril,0.3141672,1853353143.2,1455656.9190258575,291131.3838051715,1164525.535220686,1455656.11,291129.82,1164526.29,-0.8090258573647588,0.8090258573647588,5.55780896193098e-05
SAO BENEDITO,SAO BENEDITO,Maio,0.3141672,1854938665.46,1456902.2167482623,291380.44334965246,1165521.7733986098,1456901.26,291378.86,1165522.4,-0.9567482622805983,0.9567482622805983,6.567008269871345e-05
SAO BENEDITO,SAO BENEDITO,Junho,0.3141672,1934205596.72,1519159.891364629,303831.9782729258,1215327.913091703,1620237.14,324045.99,1296191.15,101077.24863537098,101077.24863537098,6.238423138193894
SAO GONCALO DO AMARANTE,SAO GONCALO DO AMARANTE,Janeiro,4.347897,1923303904.52,20905818.191376984,4181163.638275397,16724654.553101588,20905818.12,4181163.67,16724654.45,-0.071376983076334,0.071376983076334,3.4142162084558494e-07
SAO GONCALO DO AMARANTE,SAO GONCALO DO AMARANTE,Fevereiro,4.347897,1670684530.04,18159910.640268315,3631982.1280536633,14527928.512214653,18159910.51,3631981.73,14527928.78,-0.13026831299066544,0.13026831299066544,7.173400602328488e-07
SAO GONCALO DO AMARANTE,SAO GONCALO DO AMARANTE,Março,4.347897,1678479898.09,18244644.28366454,3648928.856732908,14595715.426931633,18244644.47,3648928.31,14595716.16,0.1863354593515396,0.1863354593515396,1.0213159245604068e-06
SAO GONCALO DO AMARANTE,SAO GONCALO DO AMARANTE,Abril,4.347897,1853353143.2,20145471.428149626,4029094.2856299253,16116377.142519701,20145471.0,4029093.3,16116377.7,-0.42814962565898895,0.42814962565898895,2.125289727199672e-06
SAO GONCALO DO AMARANTE,SAO GONCALO DO AMARANTE,Maio,4.347897,1854938665.46,20162705.646843843,4032541.129368769,16130164.517475076,20162705.56,4032539.84,16130165.72,-0.08684384450316429,0.08684384450316429,4.30715234345585e-07
SAO GONCALO DO AMARANTE,SAO GONCALO DO AMARANTE,Junho,4.347897,1934205596.72,21024316.778405245,4204863.35568105,16819453.4227242,19655272.95,3931054.05,15724218.9,-1369043.8284052461,1369043.8284052461,6.965275078539401
SAO JOAO DO JAGUARIBE,SAO JOAO DO JAGUARIBE,Janeiro,0.2015217,1923303904.52,968968.6811387703,193793.73622775407,775174.9449110163,968968.19,193792.15,775176.04,-0.49113877036143094,0.49113877036143094,5.068677954860737e-05
SAO JOAO DO JAGUARIBE,SAO JOAO DO JAGUARIBE,Fevereiro,0.2015217,1670684530.04,841697.9666434047,168339.59332868096,673358.3733147238,841697.38,168338.42,673358.96,-0.5866434046765789,0.5866434046765789,6.969766315259041e-05
SAO JOAO DO JAGUARIBE,SAO JOAO DO JAGUARIBE,Março,0.2015217,1678479898.09,845625.3061973089,169125.0612394618,676500.2449578472,845624.56,169122.95,676501.61,-0.7461973088793457,0.7461973088793457,8.824215191660772e-05
SAO JOAO DO JAGUARIBE,SAO JOAO DO JAGUARIBE,Abril,0.2015217,1853353143.2,933727.1902950187,186745.43805900376,746981.752236015,933726.2,186743.92,746982.28,-0.990295018767938,0.990295018767938,0.00010605839471656017
SAO JOAO DO JAGUARIBE,SAO JOAO DO JAGUARIBE,Maio,0.2015217,1854938665.46,934525.9831480763,186905.19662961527,747620.7865184611,934525.1,186904.22,747620.88,-0.8831480763619766,0.8831480763619766,9.450233882021753e-05
SAO JOAO DO JAGUARIBE,SAO JOAO DO JAGUARIBE,Junho,0.2015217,1934205596.72,974461.0000013221,194892.20000026445,779568.8000010578,946239.85,189246.17,756993.68,-28221.150001322152,28221.150001322152,2.9824520708277245
SAO LUIS DO CURU,SAO LUIS DO CURU,Janeiro,0.1585059,1923303904.52,762137.5408986417,152427.50817972835,609710.0327189134,762136.72,152425.93,609710.79,-0.8208986417157575,0.8208986417157575,0.00010771015490708249
SAO LUIS DO CURU,SAO LUIS DO CURU,Fevereiro,0.1585059,1670684530.04,662033.3876251681,132406.67752503362,529626.7101001345,662032.08,132405.28,529626.8,-1.3076251681195572,1.3076251681195572,0.00019751688892773251
SAO LUIS DO CURU,SAO LUIS DO CURU,Março,0.1585059,1678479898.09,665122.4171966593,133024.48343933185,532097.9337573274,665121.42,133022.6,532098.82,-0.997196659212932,0.997196659212932,0.00014992701020107455
SAO LUIS DO CURU,SAO LUIS DO CURU,Abril,0.1585059,1853353143.2,734418.5199518622,146883.70399037245,587534.8159614898,734416.85,146881.1,587535.75,-1.6699518621899188,1.6699518621899188,0.00022738474235577775
SAO LUIS DO CURU,SAO LUIS DO CURU,Maio,0.1585059,1854938665.46,735046.8065338406,147009.3613067681,588037.4452270725,735045.88,147007.96,588037.92,-0.9265338405966759,0.9265338405966759,0.0001260511575953158
SAO LUIS DO CURU,SAO LUIS DO CURU,Junho,0.1585059,1934205596.72,766457.4972328516,153291.49944657032,613165.9977862813,776388.33,155276.13,621112.2,9930.832767148386,9930.832767148386,1.279106393465289
SENADOR POMPEU,SENADOR POMPEU,Janeiro,0.3810037,1923303904.52,1831964.7596164169,366392.9519232834,1465571.8076931336,1831964.06,366391.3,1465572.76,-0.6996164168231189,0.6996164168231189,3.818941823690138e-05
SENADOR POMPEU,SENADOR POMPEU,Fevereiro,0.3810037,1670684530.04,1591342.4686950028,318268.4937390006,1273073.9749560023,1591341.59,318266.86,1273074.73,-0.8786950027570128,0.8786950027570128,5.52172461449344e-05
SENADOR POMPEU,SENADOR POMPEU,Março,0.3810037,1678479898.09,1598767.6288697822,319753.52577395644,1279014.1030958258,1598767.31,319752.32,1279014.99,-0.3188697821460664,0.3188697821460664,1.994472742541042e-05
SENADOR POMPEU,SENADOR POMPEU,Abril,0.3810037,1853353143.2,1765336.0124145746,353067.20248291496,1412268.8099316598,1765335.02,353065.91,1412269.11,-0.9924145746044815,0.9924145746044815,5.62167839736438e-05
SENADOR POMPEU,SENADOR POMPEU,Maio,0.3810037,1854938665.46,1766846.2370333055,353369.2474066611,1413476.9896266444,1766845.16,353367.78,1413477.38,-1.0770333055406809,1.0770333055406809,6.0957990542911006e-05
SENADOR POMPEU,SENADOR POMPEU,Junho,0.3810037,1934205596.72,1842348.7222775698,368469.744455514,1473878.977822056,1833373.41,366674.02,1466699.39,-8975.312277569901,8975.312277569901,0.48955178626540147
SENADOR SA,SENADOR SA,Janeiro,0.2772568,1923303904.52,1333122.714986802,266624.5429973604,1066498.1719894416,1333121.98,266623.18,1066498.8,-0.73498680209741,0.73498680209741,5.513274952509672e-05
SENADOR SA,SENADOR SA,Fevereiro,0.2772568,1670684530.04,1158021.6165209857,231604.32330419717,926417.2932167887,1158020.5,231602.77,926417.73,-1.1165209857281297,1.1165209857281297,9.641634027447095e-05
SENADOR SA,SENADOR SA,Março,0.2772568,1678479898.09,1163424.913521899,232684.9827043798,930739.9308175192,1163424.42,232683.69,930740.73,-0.49352189898490906,0.49352189898490906,4.2419764490151334e-05
SENADOR SA,SENADOR SA,Abril,0.2772568,1853353143.2,1284636.9043839346,256927.38087678692,1027709.5235071477,1284636.06,256925.85,1027710.21,-0.8443839345127344,0.8443839345127344,6.572942803059214e-05
SENADOR SA,SENADOR SA,Maio,0.2772568,1854938665.46,1285735.8964542756,257147.17929085513,1028588.7171634205,1285734.72,257145.21,1028589.51,-1.1764542756136507,1.1764542756136507,9.150054496573374e-05
SENADOR SA,SENADOR SA,Junho,0.2772568,1934205596.72,1340679.1357216944,268135.8271443389,1072543.3085773557,1288072.22,257613.45,1030458.77,-52606.91572169447,52606.91572169447,4.084158861969282
SOBRAL,SOBRAL,Janeiro,2.3513902,1923303904.52,11306094.88177516,2261218.976355032,9044875.905420128,11306094.41,2261219.18,9044875.23,-0.471775159239769,0.471775159239769,4.172750926460457e-06
SOBRAL,SOBRAL,Fevereiro,2.3513902,1670684530.04,9821078.078069154,1964215.615613831,7856862.462455324,9821077.83,1964214.79,7856863.04,-0.24806915409862995,0.24806915409862995,2.525885227595533e-06
SOBRAL,SOBRAL,Março,2.3513902,1678479898.09,9866902.958164562,1973380.5916329124,7893522.36653165,9866902.72,1973379.22,7893523.5,-0.23816456086933613,0.23816456086933613,2.4137722609404232e-06
SOBRAL,SOBRAL,Abril,2.3513902,1853353143.2,10894891.045149192,2178978.2090298384,8715912.836119354,10894890.8,2178977.25,8715913.55,-0.2451491914689541,0.2451491914689541,2.2501298633388236e-06
SOBRAL,SOBRAL,Maio,2.3513902,1854938665.46,10904211.498909306,2180842.2997818612,8723369.199127445,10904211.57,2180841.84,8723369.73,0.0710906945168972,0.0710906945168972,6.519563020263114e-07
SOBRAL,SOBRAL,Junho,2.3513902,1934205596.72,11370180.2122814,2274036.04245628,9096144.16982512,11332729.41,2266545.31,9066184.1,-37450.80228140019,37450.80228140019,0.33046586507530656
SOLONOPOLE,SOLONOPOLE,Janeiro,0.3635586,1923303904.52,1748084.1872545623,349616.83745091246,1398467.3498036498,1748083.08,349616.32,1398466.76,-1.1072545622009784,1.1072545622009784,6.334107199304156e-05
SOLONOPOLE,SOLONOPOLE,Fevereiro,0.3635586,1670684530.04,1518479.321957501,303695.8643915002,1214783.4575660008,1518478.4,303694.82,1214783.58,-0.9219575009774417,0.9219575009774417,6.07158785385055e-05
SOLONOPOLE,SOLONOPOLE,Março,0.3635586,1678479898.09,1525564.5046943577,305112.90093887155,1220451.6037554862,1525563.59,305111.53,1220452.06,-0.914694357663393,0.914694357663393,5.995779944272221e-05
SOLONOPOLE,SOLONOPOLE,Abril,0.3635586,1853353143.2,1684506.185118479,336901.23702369584,1347604.9480947834,1684505.61,336900.12,1347605.49,-0.5751184788532555,0.5751184788532555,3.4141677857235245e-05
